issue,issue-sum,service,service-sum,agree,disagree,noidea,category1,category2,category3,category4
대기 오염(미세먼지 등),2460267320000.0,부조리신고 보상 및 클린신고 표창,23400000,1,2,0,일반공공행정,일반행정,부조리 사전예방기능 강화,"공무원 행동강령을 바탕으로 클린, 부조리신고 활성화"
대기 오염(미세먼지 등),2460267320000.0,장애인의료재활시설 기능보강(보조),8293479000.0,2,1,1,사회복지,취약계층지원,장애인자립기반 구축,장애인복지시설 확충 지원
대기 오염(미세먼지 등),2460267320000.0,정릉차고지 활용방안 수립을 위한 학술용역,0,0,1,0,수송및교통,대중교통ㆍ물류등기타,주차장 확충 및 관리,차고지 매입 및 운영관리(교통관리계정)
대기 오염(미세먼지 등),2460267320000.0,하수도사용료 위탁징수 수수료,17000000000.0,0,3,1,환경보호,상하수도ㆍ수질,일반예산(재무활동),내부거래지출(도시안전실 물재생계획과)
대기 오염(미세먼지 등),2460267320000.0,곤충체험관 및 곤충생태관 운영,54900000,1,1,0,국토및지역개발,지역및도시,공원이용시민 만족도 향상,자연학습장 운영
대기 오염(미세먼지 등),2460267320000.0,다문화카페 설치운영(주민참여),0,0,0,1,사회복지,보육ㆍ가족및여성,글로벌 도시환경 및 선진 다문화 사회 조성,건강가정 조성
대기 오염(미세먼지 등),2460267320000.0,잠실펌프장 유입관거 개량,0,0,2,1,환경보호,상하수도ㆍ수질,하수시설 관리,하수관로 신설개량
대기 오염(미세먼지 등),2460267320000.0,남산공원 소나기대피용 캐노피 설치(주민참여),20000000,0,0,1,국토및지역개발,지역및도시,남산의 입체적 개발을 통한 서울의 대표공원화,남산 및 산하공원 보수정비 사업
대기 오염(미세먼지 등),2460267320000.0,쓰레기 무단투기 CCTV 설치 사업(주민참여),0,1,1,1,환경보호,폐기물,클린도시 조성,쾌적한 도시환경 조성
대기 오염(미세먼지 등),2460267320000.0,문화향수기반조성 및 문화행사추진,94800000,0,1,1,문화및관광,문화예술,역사와 문화의 복합공간 창조,박물관 활성화
대기 오염(미세먼지 등),2460267320000.0,행정심판 위원회 운영,134100000,2,1,0,일반공공행정,일반행정,법무행정서비스 기능강화 및 시민권익 구제 확대,신속한 행정절차이행을 통한 권익구제 확대
대기 오염(미세먼지 등),2460267320000.0,기본경비,2415072000.0,2,0,0,기타,기타,행정운영경비(서북병원 원무과),기본경비
대기 오염(미세먼지 등),2460267320000.0,서울관광 모바일 서비스 운영,900000000,1,3,0,문화및관광,관광,서울만의 특화관광자원을 활용한 서울관광 활성화,서울 관광마케팅 활성화
대기 오염(미세먼지 등),2460267320000.0,서리풀근린공원(서초) 조성,0,1,1,0,국토및지역개발,지역및도시,생활권 공원확충,미집행 공원조성
대기 오염(미세먼지 등),2460267320000.0,인적자원개발(HRD) 역량강화프로그램 운영,19620000,1,3,0,일반공공행정,일반행정,인재양성 및 시험관리,교육계획ㆍ프로그램개발 및 운영
대기 오염(미세먼지 등),2460267320000.0,어린이신문 「내친구서울」 발간,342975000,1,1,1,일반공공행정,일반행정,시민과 함께하는 참여와 소통 시정구현,시민과 함께 만드는 시정간행물 운영
대기 오염(미세먼지 등),2460267320000.0,성폭력 방지 및 피해자 지원,6050989000.0,0,1,0,사회복지,보육ㆍ가족및여성,양성평등 및 여성복지증진,보호필요여성의 복지향상
대기 오염(미세먼지 등),2460267320000.0,"건강도 챙기고 기부는 덤으로, 건강한 계단 만들기(주민참여)",50000000,2,1,0,보건,보건의료,시민건강수준 향상,시민건강관리 능력 배양
대기 오염(미세먼지 등),2460267320000.0,성매개감염병 진단법 개선비,0,0,2,1,보건,보건의료,생활보건 관리 향상,감염병예방 및 시민건강 관리
대기 오염(미세먼지 등),2460267320000.0,역사가 흐르는 마을벽화 그리기(주민참여),0,1,0,0,국토및지역개발,지역및도시,도시경관개선,도시경관사업
대기 오염(미세먼지 등),2460267320000.0,사립미술관 문화사업비 지원,322000000,0,2,0,문화및관광,문화예술,역사문화유산의 계승 발전,문화재 보존복원
대기 오염(미세먼지 등),2460267320000.0,과태료 사전통지서 PDA 발급 확대,0,0,1,2,일반공공행정,일반행정,시세입 목표달성,세외수입 전산시스템 효율적 관리
대기 오염(미세먼지 등),2460267320000.0,삼성동 안심골목길 조성사업(주민참여),250000000,0,2,0,문화및관광,문화및관광일반,디자인 역량 강화추진,사회문제 해결을 위한 디자인개발사업
대기 오염(미세먼지 등),2460267320000.0,도로부지 실태조사,100000000,0,0,1,수송및교통,도로,가로환경 수준 개선,가로환경 개선
대기 오염(미세먼지 등),2460267320000.0,어린이병원 고객중심 의료서비스 제공,3886027000.0,0,2,0,보건,보건의료,전문특화된 의료서비스 제고,어린이병원 진료수준 제고
대기 오염(미세먼지 등),2460267320000.0,망원2 빗물펌프장 개량,0,1,2,1,국토및지역개발,수자원,치수 및 하천 관리,수방대책 사업
대기 오염(미세먼지 등),2460267320000.0,국지어린이공원 노후시설 정비(주민참여),60000000,1,1,0,국토및지역개발,지역및도시,공원 녹지정책 개발 및 만족도 개선,공원 유지관리 및 이용활성화
대기 오염(미세먼지 등),2460267320000.0,기본경비,27220000,0,0,1,기타,기타,행정운영경비(서울혁신기획관 갈등조정담당관),기본경비
대기 오염(미세먼지 등),2460267320000.0,공연장상주단체 육성지원,2966000000.0,0,1,1,문화및관광,문화예술,문화예술진흥,문화예술 육성·지원
대기 오염(미세먼지 등),2460267320000.0,풍납토성 복원,30000000000.0,0,1,0,문화및관광,문화재,역사문화유산의 계승 발전,문화재 보존 복원
대기 오염(미세먼지 등),2460267320000.0,정보자료 관리 및 자료실 운영 관리,295966000,1,0,0,문화및관광,문화예술,도서관 및 독서문화 진흥,서울도서관 운영
대기 오염(미세먼지 등),2460267320000.0,시흥천 단면확장,400000000,0,1,1,국토및지역개발,수자원,치수 및 하천 관리,하천복원 및 정비
대기 오염(미세먼지 등),2460267320000.0,보라매공원 광역 적환장 타당성 조사,100000000,2,2,0,환경보호,폐기물,클린도시 조성,쾌적한 도시환경 조성
대기 오염(미세먼지 등),2460267320000.0,문화재 돌봄사업,214667000,0,1,0,문화및관광,문화재,역사문화유산의 계승 발전,문화재 보존 복원
대기 오염(미세먼지 등),2460267320000.0,신림4 배수분구 하수관로 종합정비,4000000000.0,2,0,1,환경보호,상하수도ㆍ수질,하수시설 관리,하수관로 종합정비
대기 오염(미세먼지 등),2460267320000.0,방아다리어린이공원 등 노후시설 정비(주민참여),0,0,1,1,국토및지역개발,지역및도시,공원 녹지정책 개발 및 만족도 개선,공원 유지관리 및 이용활성화
대기 오염(미세먼지 등),2460267320000.0,소음·진동 이동측정차량 및 공사장 발생소음 상시모니터링 시스템 운영,74400000,0,1,2,환경보호,폐기물,클린도시 조성,선진국형 생활환경 조성
대기 오염(미세먼지 등),2460267320000.0,대방동 5-24~14-9간 하수관로 보수보강,0,0,2,0,환경보호,상하수도ㆍ수질,하수시설 관리,하수관로 보수보강
대기 오염(미세먼지 등),2460267320000.0,난지물재생센터 오니처리 유지보수,2520000000.0,1,1,0,환경보호,상하수도ㆍ수질,난지물재생센터 운영관리,난지물재생센터 운영관리
대기 오염(미세먼지 등),2460267320000.0,한강공원 접근시설 유지관리,1983600000,0,1,0,환경보호,환경보호일반,한강공원 관리 및 운영,한강공원시설 관리 및 개선
대기 오염(미세먼지 등),2460267320000.0,서울문화예술교육지원센터 운영,300000000,1,4,1,문화및관광,문화예술,문화예술진흥,문화예술교육지원
대기 오염(미세먼지 등),2460267320000.0,기술용역 성과품 디지털화 및 공개,50000000,2,1,1,수송및교통,도로,건설공사 설계수준향상,건설기술 향상교육  및 우수건설관계자 시상
대기 오염(미세먼지 등),2460267320000.0,전농교 보수.보강 공사,0,1,3,0,수송및교통,도로,교량관리,일반교량관리
대기 오염(미세먼지 등),2460267320000.0,민간포털 협력 마케팅,350000000,0,1,1,일반공공행정,일반행정,뉴미디어 활용 시민과의 소통 활성화,뉴미디어 트렌드에 맞는 채널 및 콘텐츠 보급 확산
대기 오염(미세먼지 등),2460267320000.0,자활근로사업 지원,49806534000.0,2,1,1,사회복지,취약계층지원,저소득시민 자활지원,저소득시민 자활사업 운영지원
대기 오염(미세먼지 등),2460267320000.0,유류 오염 정화용역,531660000,1,0,2,환경보호,상하수도ㆍ수질,깨끗한 물관리,지하수 및 토양오염 관리
대기 오염(미세먼지 등),2460267320000.0,동물사 유지관리,3532766000.0,0,1,2,국토및지역개발,지역및도시,공원이용시민 만족도 향상,동물사 관리기능 및 야생동물 종보전
대기 오염(미세먼지 등),2460267320000.0,부설주차장 야간개방 지원,300000000,0,2,0,수송및교통,대중교통ㆍ물류등기타,주차장 확충 및 관리,주차장 건설 및 운영관리(주차관리계정)
대기 오염(미세먼지 등),2460267320000.0,서대문 다목적체육관 건립지원,1000000000,0,2,0,문화및관광,체육,시민체육 및 국제스포츠 진흥발전,시민체육공간 확충
대기 오염(미세먼지 등),2460267320000.0,서울시민 체력인증제,220000000,0,1,0,문화및관광,체육,시민체육 및 국제스포츠 진흥발전,생활체육 육성
대기 오염(미세먼지 등),2460267320000.0,정수약품구입,8779590000.0,0,3,1,환경보호,상하수도ㆍ수질,최고품질의 아리수 생산,건강하고 맛있는 아리수 생산
대기 오염(미세먼지 등),2460267320000.0,아차산 생태공원을 활용한 영유아 생태체험 프로그램(주민참여),0,0,1,0,사회복지,보육ㆍ가족및여성,안심하고 맡길수 있는 보육환경 개선,보육서비스 지원 확대
대기 오염(미세먼지 등),2460267320000.0,문화재 경비인력 배치,3288416000.0,0,0,1,문화및관광,문화재,역사문화유산의 계승 발전,문화재 보존 복원
대기 오염(미세먼지 등),2460267320000.0,하수관로 유지관리비,15137000000.0,1,1,0,환경보호,상하수도ㆍ수질,하수시설 관리,하수관로 신설개량
대기 오염(미세먼지 등),2460267320000.0,청계천시민위원회 운영,40000000,2,2,0,국토및지역개발,수자원,치수 및 하천 관리,하천복원 및 정비
대기 오염(미세먼지 등),2460267320000.0,내곡터널외 1개소 유지관리,626220000,1,2,0,수송및교통,도로,도로시설관리,자동차전용도로 관리
대기 오염(미세먼지 등),2460267320000.0,산모신생아 건강 관리사 지원,6326399000.0,0,3,0,보건,보건의료,시민건강수준 향상,"노인, 모자보건 서비스 확충"
대기 오염(미세먼지 등),2460267320000.0,가족역량강화지원,318250000,1,3,0,사회복지,보육ㆍ가족및여성,행복한 가족만들기 및 아동복지 증진,한부모 가족 지원
대기 오염(미세먼지 등),2460267320000.0,공무직 노사관리,258660000,1,5,1,일반공공행정,일반행정,화합과 사람 중심의 성장인사 운영,인사관리 운영
대기 오염(미세먼지 등),2460267320000.0,잠실동 40~40-1 간 원형관로 보수보강,700000000,1,1,1,환경보호,상하수도ㆍ수질,하수시설 관리,하수관로 보수보강
대기 오염(미세먼지 등),2460267320000.0,한강공원 자전거도로 업그레이드,1560000000,1,1,1,환경보호,환경보호일반,한강공원 이용 및 생태환경 개선,한강 접근체계 개선
대기 오염(미세먼지 등),2460267320000.0,서울파트너스하우스 운영,1034000000,0,3,0,산업ㆍ중소기업,산업진흥ㆍ고도화,활력이 넘치는 경제 환경 구축,기업활동 지원체계 구축
대기 오염(미세먼지 등),2460267320000.0,기본경비,39534000,1,1,0,기타,기타,행정운영경비(복지건강본부 생활보건과),기본경비
대기 오염(미세먼지 등),2460267320000.0,물관리협조체계 운영의 활성화(한강수질개선특별회계),0,1,1,0,환경보호,상하수도ㆍ수질,깨끗한 물관리,한강 수질개선
대기 오염(미세먼지 등),2460267320000.0,서울숲공원 시설물 정비,400000000,1,0,1,국토및지역개발,지역및도시,공원녹지관리 수준향상 및 도시녹화 지원,공원관리 및 도시녹화 지원
대기 오염(미세먼지 등),2460267320000.0,자치구 공단 경영평가,125000000,1,1,3,일반공공행정,재정ㆍ금융,공기업 재정운영의 효율성 제고,투자출연기관 경영효율화
